Energy,βiso,Difference,βzz,βxx,βyy
271.06,0.00018088038973541342,-0.0,0.00018088038973541342,0.0001808801614491827,0.0001808801614491827
271.08,0.0001808552087497748,-0.0,0.0001808552087497748,0.00018085504259461208,0.00018085504259461208
271.1,0.00018083002454034888,-0.0,0.00018083002454034888,0.00018082991383006492,0.00018082991383006492
271.12,0.00018080483553829685,-0.0,0.00018080483553829685,0.0001808047768478092,0.0001808047768478092
271.14,0.00018077964341066475,-0.0,0.00018077964341066475,0.00018077963387310792,0.00018077963387310792
271.16,0.00018075445086135282,-0.0,0.00018075445086135282,0.00018075448730979602,0.00018075448730979602
271.18,0.00018072926215161676,-0.0,0.00018072926215161676,0.0001807293393846872,0.0001807293393846872
271.2,0.00018070408774393596,-0.0,0.00018070408774393596,0.000180704191835931,0.000180704191835931
271.22,0.00018067893534744837,-0.0,0.00018067893534744837,0.00018067904568003665,0.00018067904568003665
271.24,0.00018065379741812005,-0.0,0.00018065379741812005,0.0001806539010860734,0.0001806539010860734
271.26,0.00018062866435373306,-0.0,0.00018062866435373306,0.00018062875738151087,0.00018062875738151087
271.28,0.00018060353920946995,-0.0,0.00018060353920946995,0.00018060361320724626,0.00018060361320724626
271.3,0.00018057844124852123,-0.0,0.00018057844124852123,0.00018057846682399998,0.00018057846682399998
271.32,0.00018055338524928196,-0.0,0.00018055338524928196,0.00018055331654548776,0.00018055331654548776
271.34,0.00018052835671395167,-0.0,0.00018052835671395167,0.0001805281612379111,0.0001805281612379111
271.36,0.00018050333209987057,-0.0,0.00018050333209987057,0.0001805030007889294,0.0001805030007889294
271.38,0.00018047827471133354,-0.0,0.00018047827471133354,0.0001804778364256796,0.0001804778364256796
271.4,0.00018045309232612164,-0.0,0.00018045309232612164,0.00018045267076442588,0.00018045267076442588
271.42,0.00018042771296246924,-0.0,0.00018042771296246924,0.00018042750751275167,0.00018042750751275167
271.44,0.00018040220163020317,-0.0,0.00018040220163020317,0.00018040235081732018,0.00018040235081732018
271.46,0.00018037666118141417,-0.0,0.00018037666118141417,0.00018037720434223666,0.00018037720434223666
271.48,0.00018035118748714615,-0.0,0.00018035118748714615,0.00018035207025110048,0.00018035207025110048
271.5,0.00018032595931632942,-0.0,0.00018032595931632942,0.00018032694832293496,0.00018032694832293496
271.52,0.00018030109102214984,-0.0,0.00018030109102214984,0.00018030183543716645,0.00018030183543716645
271.54,0.0001802764473789057,-0.0,0.0001802764473789057,0.00018027672560817022,0.00018027672560817022
271.56,0.00018025185786756936,-0.0,0.00018025185786756936,0.00018025161064508442,0.00018025161064508442
271.58,0.00018022722535615318,-0.0,0.00018022722535615318,0.00018022648138153838,0.00018022648138153838
271.6,0.00018020240576603383,-0.0,0.00018020240576603383,0.00018020132929361324,0.00018020132929361324
271.62,0.00018017728596264252,-0.0,0.00018017728596264252,0.00018017614823158525,0.00018017614823158525
271.64,0.00018015196070654546,-0.0,0.00018015196070654546,0.00018015093595115134,0.00018015093595115134
271.66,0.00018012657156749994,-0.0,0.00018012657156749994,0.00018012569514958406,0.00018012569514958406
271.68,0.0001801011385576274,-0.0,0.0001801011385576274,0.00018010043378663035,0.00018010043378663035
271.7,0.00018007557406192763,-0.0,0.00018007557406192763,0.00018007516458563323,0.00018007516458563323
271.72,0.00018004981040736098,-0.0,0.00018004981040736098,0.00018004990374888256,0.00018004990374888256
271.74,0.00018002391901479655,-0.0,0.00018002391901479655,0.0001800246690608803,0.0001800246690608803
271.76,0.00017999801382286655,-0.0,0.00017999801382286655,0.00017999947767018013,0.00017999947767018013
271.78,0.000179972263309675,-0.0,0.000179972263309675,0.00017997434391081872,0.00017997434391081872
271.8,0.00017994700247508867,-0.0,0.00017994700247508867,0.0001799492775288178,0.0001799492775288178
271.82,0.000179922383950609,-0.0,0.000179922383950609,0.0001799242826096985,0.0001799242826096985
271.84,0.00017989812421313213,-0.0,0.00017989812421313213,0.00017989935736840247,0.00017989935736840247
271.86,0.00017987394373168264,-0.0,0.00017987394373168264,0.00017987449479101725,0.00017987449479101725
271.88,0.00017984972253064352,-0.0,0.00017984972253064352,0.0001798496839491637,0.0001798496839491637
271.9,0.00017982532543322255,-0.0,0.00017982532543322255,0.00017982491168564847,0.00017982491168564847
271.92,0.00017980066026301037,-0.0,0.00017980066026301037,0.00017980016432506775,0.00017980016432506775
271.94,0.00017977582135892995,-0.0,0.00017977582135892995,0.00017977542910406288,0.00017977542910406288
271.96,0.00017975093642383434,-0.0,0.00017975093642383434,0.00017975069512602424,0.00017975069512602424
271.98,0.0001797260611667643,-0.0,0.0001797260611667643,0.00017972595378789046,0.00017972595378789046
272.0,0.0001797012408229707,-0.0,0.0001797012408229707,0.00017970119875916884,0.00017970119875916884
272.02,0.00017967650551577492,-0.0,0.00017967650551577492,0.00017967642567984552,0.00017967642567984552
272.04,0.0001796518259554684,-0.0,0.0001796518259554684,0.00017965163176709796,0.00017965163176709796
272.06,0.00017962715909031554,-0.0,0.00017962715909031554,0.0001796268154849788,0.0001796268154849788
272.08,0.00017960246795967414,-0.0,0.00017960246795967414,0.0001796019763582073,0.0001796019763582073
272.1,0.00017957767773380174,-0.0,0.00017957767773380174,0.0001795771149304924,0.0001795771149304924
272.12,0.00017955272749530782,-0.0,0.00017955272749530782,0.00017955223280616278,0.00017955223280616278
272.14,0.00017952766715686585,-0.0,0.00017952766715686585,0.00017952733268710287,0.00017952733268710287
272.16,0.00017950257568095327,-0.0,0.00017950257568095327,0.00017950241832682983,0.00017950241832682983
272.18,0.00017947748961383818,-0.0,0.00017947748961383818,0.00017947749435979213,0.00017947749435979213
272.2,0.00017945243768164863,-0.0,0.00017945243768164863,0.00017945256601007895,0.00017945256601007895
272.22,0.00017942743917416843,-0.0,0.00017942743917416843,0.000179427638723371,0.000179427638723371
272.24,0.00017940247618307957,-0.0,0.00017940247618307957,0.00017940271778802623,0.00017940271778802623
272.26,0.000179377524518908,-0.0,0.000179377524518908,0.00017937780801196776,0.00017937780801196776
272.28,0.00017935258560390508,-0.0,0.00017935258560390508,0.0001793529135044607,0.0001793529135044607
272.3,0.00017932768844641404,-0.0,0.00017932768844641404,0.00017932803758302786,0.00017932803758302786
272.32,0.00017930285499064114,-0.0,0.00017930285499064114,0.00017930318279400992,0.00017930318279400992
272.34,0.0001792780629976397,-0.0,0.0001792780629976397,0.00017927835100816844,0.00017927835100816844
272.36,0.00017925328260601694,-0.0,0.00017925328260601694,0.0001792535435359466,0.0001792535435359466
272.38,0.00017922850498249226,-0.0,0.00017922850498249226,0.00017922876120415393,0.00017922876120415393
272.4,0.00017920373266584668,-0.0,0.00017920373266584668,0.00017920400434830554,0.00017920400434830554
272.42,0.0001791789683967225,-0.0,0.0001791789683967225,0.00017917927270130323,0.00017917927270130323
272.44,0.00017915420953258798,-0.0,0.00017915420953258798,0.00017915456519498695,0.00017915456519498695
272.46,0.00017912945542942997,-0.0,0.00017912945542942997,0.00017912987972826445,0.00017912987972826445
272.48,0.00017910473016458046,-0.0,0.00017910473016458046,0.00017910521298363652,0.00017910521298363652
272.5,0.00017908010881450949,-0.0,0.00017908010881450949,0.00017908056038277382,0.00017908056038277382
272.52,0.00017905564706681873,-0.0,0.00017905564706681873,0.00017905591625488009,0.00017905591625488009
272.54,0.00017903128959224546,-0.0,0.00017903128959224546,0.00017903127424934758,0.00017903127424934758
272.56,0.00017900695698821754,-0.0,0.00017900695698821754,0.0001790066279653679,0.0001790066279653679
272.58,0.00017898258958941446,-0.0,0.00017898258958941446,0.0001789819717110881,0.0001789819717110881
272.6,0.00017895807394170693,-0.0,0.00017895807394170693,0.0001789573012612108,0.0001789573012612108
272.62,0.00017893331368593748,-0.0,0.00017893331368593748,0.0001789326144686553,0.0001789326144686553
272.64,0.0001789083816330326,-0.0,0.0001789083816330326,0.00017890791160838843,0.00017890791160838843
272.66,0.00017888340006781117,-0.0,0.00017888340006781117,0.0001788831953843714,0.0001788831953843714
272.68,0.00017885842748989876,-0.0,0.00017885842748989876,0.00017885847059926927,0.00017885847059926927
272.7,0.00017883351127389045,-0.0,0.00017883351127389045,0.0001788337435525377,0.0001788337435525377
272.72,0.00017880868360349748,-0.0,0.00017880868360349748,0.0001788090212792489,0.0001788090212792489
272.74,0.00017878391502484977,-0.0,0.00017878391502484977,0.00017878431076009412,0.00017878431076009412
272.76,0.00017875916526069186,-0.0,0.00017875916526069186,0.00017875961822202125,0.00017875961822202125
272.78,0.000178734435848624,-0.0,0.000178734435848624,0.00017873494861624583,0.00017873494861624583
272.8,0.000178709772753456,-0.0,0.000178709772753456,0.0001787103053173025,0.0001787103053173025
272.82,0.00017868521081743983,-0.0,0.00017868521081743983,0.0001786856900446844,0.0001786856900446844
272.84,0.00017866071432416788,-0.0,0.00017866071432416788,0.00017866110297559654,0.00017866110297559654
272.86,0.00017863622723332938,-0.0,0.00017863622723332938,0.00017863654299722653,0.00017863654299722653
272.88,0.0001786116657225059,-0.0,0.0001786117580452433,0.00017861200803968142,0.00017861200803968142
272.9,0.00017858682474260367,-0.0,0.00017858730471135946,0.00017858749543389542,0.00017858749543389542
272.92,0.00017856155064072444,-0.0,0.0001785628555339841,0.00017856300224897481,0.00017856300224897481
272.94,0.00017853599195316326,-0.0,0.0001785384105254719,0.0001785385255772316,0.0001785385255772316
272.96,0.00017851037954816346,-0.0,0.0001785139696981828,0.00017851406274967168,0.00017851406274967168
272.98,0.00017848494834519057,-0.0,0.0001784895330644706,0.00017848961147762707,0.00017848961147762707
273.0,0.00017846009334186453,-0.0,0.0001784651006366952,0.00017846516992590057,0.00017846516992590057
273.02,0.00017843597928826675,-0.0,0.00017844067242722,0.00017844073672832546,0.00017844073672832546
273.04,0.00017841227057569978,-0.0,0.00017841624844839536,0.0001784163109580982,0.0001784163109580982
273.06,0.00017838865009763436,-0.0,0.00017839182871258463,0.00017839189206366636,0.00017839189206366636
273.08,0.00017836499020487418,-0.0,0.00017836741323214514,0.00017836747977821707,0.00017836747977821707
273.1,0.00017834115738081055,-0.0,0.00017834300201943678,0.0001783430740090674,0.0001783430740090674
273.12,0.00017831706190439537,-0.0,0.00017831859508681512,0.00017831867471418446,0.00017831867471418446
273.14,0.000178292796811334,0.0,0.0001782941924466392,0.00017829428177706068,0.00017829428177706068
273.16,0.00017826848798822408,0.0,0.00017826979411126632,0.00017826989489687248,0.00017826989489687248
273.18,0.00017824419852067539,0.0,0.0001782454000930564,0.00017824551351527525,0.00017824551351527525
273.2,0.00017822000050355375,-0.0,0.00017822101040436845,0.0001782211368007767,0.0001782211368007767
273.22,0.0001781959469874541,-0.0,0.00017819662505755892,0.00017819676370382938,0.00017819676370382938
273.24,0.00017817199034125342,-0.0,0.00017817224406498511,0.000178172393080726,0.000178172393080726
273.26,0.00017814805359279214,-0.0,0.00017814805359279214,0.000178148023865588,0.000178148023865588
273.28,0.00017812404188130394,-0.0,0.00017812404188130394,0.00017812365525338565,0.00017812365525338565
273.3,0.00017809970414257853,-0.0,0.00017809970414257853,0.00017809928684954607,0.00017809928684954607
273.32,0.00017807479052287325,-0.0,0.00017807479052287325,0.0001780749187473155,0.0001780749187473155
273.34,0.0001780494436152941,-0.0,0.00017805040484821996,0.0001780505515120001,0.0001780505515120001
273.36,0.00017802396660889349,-0.0,0.00017802605024059507,0.00017802618607604318,0.00017802618607604318
273.38,0.00017799854509402795,-0.0,0.00017800170007371743,0.00017800182357231856,0.00017800182357231856
273.4,0.00017797338598085025,-0.0,0.00017797735435994,0.00017797746514728354,0.00017797746514728354
273.42,0.00017794862394685014,-0.0,0.00017795301311162443,0.0001779531117966683,0.0001779531117966683
273.44,0.00017792411737178903,-0.0,0.00017792867634112888,0.0001779287642551408,0.0001779287642551408
273.46,0.00017789968529986563,-0.0,0.00017790434406081412,0.00017790442295304273,0.00017790442295304273
273.48,0.00017787530380573995,-0.0,0.00017788001628303227,0.00017788008803467967,0.00017788008803467967
273.5,0.0001778510770461977,-0.0,0.00017785569302014668,0.00017785575941947474,0.00017785575941947474
273.52,0.0001778270871315235,-0.0,0.00017783137428451553,0.000177831436882243,0.000177831436882243
273.54,0.00017780325173445702,-0.0,0.0001778070600884944,0.00017780712013132024,0.00017780712013132024
273.56,0.00017777945227955588,-0.0,0.00017778275044444316,0.00017778280887042433,0.00017778280887042433
273.58,0.00017775558997147034,-0.0,0.00017775844536472,0.00017775850283847732,0.00017775850283847732
273.6,0.00017773145059450058,-0.0,0.00017773414486168138,0.00017773420182845215,0.00017773420182845215
273.62,0.00017770683062754336,-0.0,0.00017770984894768804,0.00017770990569031134,0.00017770990569031134
273.64,0.00017768185554173743,-0.0,0.0001776855576350999,0.00017768561432430423,0.00017768561432430423
273.66,0.0001776567744224566,-0.0,0.00017766127093627078,0.00017766132767011483,0.00017766132767011483
273.68,0.0001776317279612217,-0.0,0.00017763698886356146,0.00017763704569566217,0.00017763704569566217
273.7,0.00017760686042823443,-0.0,0.0001776127114293275,0.00017761276838759596,0.00017761276838759596
273.72,0.0001775822700607653,-0.0,0.00017758843864593057,0.0001775884957441811,0.0001775884957441811
273.74,0.00017755786189941526,-0.0,0.00017756417052572967,0.00017756422777045165,0.00017756422777045165
273.76,0.00017753350519396257,-0.0,0.00017753990708107951,0.00017753996447516105,0.00017753996447516105
273.78,0.0001775091603652006,-0.0,0.00017751564832434,0.00017751570586899067,0.00017751570586899067
273.8,0.00017748483752103652,-0.0,0.00017749139426786933,0.0001774914519635642,0.0001774914519635642
273.82,0.0001774605482241328,-0.0,0.0001774671449240265,0.00017746720277093844,0.00017746720277093844
273.84,0.00017743628096225105,-0.0,0.00017744290030516797,0.00017744295830335636,0.00017744295830335636
273.86,0.00017741201865211216,-0.0,0.0001774186604236545,0.00017741871857313582,0.00017741871857313582
273.88,0.0001773877463611355,-0.0,0.0001773944252918408,0.000177394483592622,0.000177394483592622
273.9,0.00017736343472315885,-0.0,0.00017737019492209023,0.00017737025337416943,0.00017737025337416943
273.92,0.00017733906161626254,-0.0,0.0001773459693267575,0.00017734602793013546,0.00017734602793013546
273.94,0.0001773146477141597,-0.0,0.00017732174851819993,0.0001773218072728783,0.0001773218072728783
273.96,0.00017729022497986477,-0.0,0.0001772975325087774,0.00017729759141475618,0.00017729759141475618
273.98,0.00017726582433832898,-0.0,0.00017727332131084895,0.00017727338036812738,0.00017727338036812738
274.0,0.00017724150797209241,-0.0,0.00017724911493677536,0.0001772491741453503,0.0001772491741453503
274.02,0.00017721732014887778,-0.0,0.000177224913398907,0.00017722497275878305,0.00017722497275878305
274.04,0.0001771932157780636,-0.0,0.00017720071670960721,0.00017720077622078396,0.00017720077622078396
274.06,0.0001771691337314474,-0.0,0.0001771765248812368,0.0001771765845437113,0.0001771765845437113
274.08,0.00017714504850923789,-0.0,0.00017715233792615047,0.00017715239773992338,0.00017715239773992338
274.1,0.00017712094184088817,-0.0,0.00017712815585670637,0.00017712821582177845,0.00017712821582177845
274.12,0.0001770968012722164,-0.0,0.00017710397868526007,0.0001771040388016348,0.0001771040388016348
274.14,0.0001770726378859008,-0.0,0.0001770798064241767,0.0001770798666918506,0.0001770798666918506
274.16,0.0001770484660921001,-0.0,0.00017705563908581266,0.00017705569950478427,0.00017705569950478427
274.18,0.00017702427623292444,-0.0,0.00017703147668252442,0.00017703153725279403,0.00017703153725279403
274.2,0.00017700002166955324,-0.0,0.0001770073192266658,0.00017700737994823812,0.00017700737994823812
274.22,0.0001769756644972523,-0.0,0.00017698316673060276,0.00017698322760347485,0.00017698322760347485
274.24,0.00017695123799036074,-0.0,0.00017695901920669263,0.0001769590802308625,0.0001769590802308625
274.26,0.0001769267944243489,-0.0,0.0001769348766672927,0.00017693493784275933,0.00017693493784275933
274.28,0.000176902373369239,-0.0,0.0001769107391247542,0.00017691080045152365,0.00017691080045152365
274.3,0.00017687804130633365,-0.0,0.00017688660659144397,0.0001768866680695136,0.0001768866680695136
274.32,0.0001768538443960571,-0.0,0.00017686247907972106,0.0001768625407090876,0.0001768625407090876
274.34,0.00017682973490838497,-0.0,0.0001768383566019393,0.00017683841838260386,0.00017683841838260386
274.36,0.00017680565037383593,-0.0,0.00017681423917045337,0.00017681430110242063,0.00017681430110242063
274.38,0.00017678157726677655,-0.0,0.00017679012679762927,0.00017679018888089624,0.00017679018888089624
274.4,0.0001767575357384863,-0.0,0.00017676601949582517,0.0001767660817303889,0.0001767660817303889
274.42,0.00017673354250816956,-0.0,0.00017674191727739316,0.0001767419796632569,0.0001767419796632569
274.44,0.00017670958078623304,-0.0,0.000176717820154694,0.00017671788269185858,0.00017671788269185858
274.46,0.00017668562591820926,-0.0,0.0001766937281400885,0.00017669379082855215,0.00017669379082855215
274.48,0.00017666165512320609,-0.0,0.00017666964124593305,0.0001766697040856959,0.0001766697040856959
274.5,0.0001766376213126214,-0.0,0.00017664555948458584,0.00017664562247564808,0.00017664562247564808
274.52,0.0001766134879065539,-0.0,0.00017662148286840505,0.000176621546010767,0.000176621546010767
274.54,0.00017658928747403365,-0.0,0.00017659741140974884,0.00017659747470341093,0.00017659747470341093
274.56,0.00017656506969366441,-0.0,0.00017657334512097798,0.00017657340856593813,0.00017657340856593813
274.58,0.00017654086574973968,-0.0,0.00017654928401444718,0.0001765493476107069,0.0001765493476107069
274.6,0.00017651672041016174,-0.0,0.00017652522810251807,0.00017652529185007543,0.00017652529185007543
274.62,0.00017649266562449575,-0.0,0.00017650117739754275,0.0001765012412964021,0.0001765012412964021
274.64,0.0001764686702071024,-0.0,0.00017647713191188633,0.00017647719596204512,0.00017647719596204512
274.66,0.00017644468795135243,-0.0,0.00017645309165790525,0.00017645315585936274,0.00017645315585936274
274.68,0.0001764206774209365,-0.0,0.0001764290566479568,0.00017642912100071327,0.00017642912100071327
274.7,0.00017639655559092802,-0.0,0.0001764050268943983,0.000176405091398455,0.000176405091398455
274.72,0.00017637225953145397,-0.0,0.00017638100240959138,0.00017638106706494613,0.00017638106706494613
274.74,0.00017634784757203237,-0.0,0.000176356983205889,0.00017635704801254504,0.00017635704801254504
274.76,0.0001763234096221201,-0.0,0.0001763329692956563,0.0001763330342536099,0.0001763330342536099
274.78,0.00017629902436099303,-0.0,0.00017630896069124446,0.00017630902580049906,0.00017630902580049906
274.8,0.00017627483272380292,-0.0,0.0001762849574050169,0.00017628502266557074,0.00017628502266557074
274.82,0.0001762509229892426,-0.0,0.00017626095944932915,0.00017626102486118325,0.00017626102486118325
274.84,0.0001762271881045812,-0.0,0.00017623696683654374,0.00017623703239969478,0.00017623703239969478
274.86,0.00017620349697997662,-0.0,0.00017621297957901363,0.0001762130452934637,0.0001762130452934637
274.88,0.0001761797908795189,-0.0,0.000176188997689097,0.00017618906355484828,0.00017618906355484828
274.9,0.00017615601208199427,-0.0,0.00017616502117915635,0.00017616508719620676,0.00017616508719620676
274.92,0.0001761321208789187,-0.0,0.00017614105006154637,0.0001761411162298974,0.0001761411162298974
274.94,0.0001761081560299692,-0.0,0.00017611708434862958,0.00017611715066827852,0.00017611715066827852
274.96,0.00017608417512119523,-0.0,0.00017609312405275895,0.0001760931905237083,0.0001760931905237083
274.98,0.00017606023090360818,-0.0,0.0001760691691862961,0.00017606923580854513,0.00017606923580854513
275.0,0.00017603642807796017,-0.0,0.00017604521976160008,0.0001760452865351472,0.0001760452865351472
275.02,0.000176012842332581,-0.0,0.00017602127579102646,0.00017602134271587283,0.00017602134271587283
275.04,0.00017598939824734592,-0.0,0.00017599733728693515,0.00017599740436308024,0.00017599740436308024
275.06,0.00017596598830365347,-0.0,0.0001759734042616817,0.00017597347148912775,0.00017597347148912775
275.08,0.0001759425339460435,-0.0,0.00017594947672762776,0.00017594954410637354,0.00017594954410637354
275.1,0.00017591888549801856,-0.0,0.0001759255546971315,0.00017592562222717604,0.00017592562222717604
275.12,0.00017589491053013643,-0.0,0.00017590163818255022,0.0001759017058638934,0.0001759017058638934
275.14,0.00017587070192859227,-0.0,0.00017587772719624035,0.00017587779502888396,0.00017587779502888396
275.16,0.00017584642683120838,-0.0,0.00017585382175056095,0.00017585388973450597,0.00017585388973450597
275.18,0.00017582218275768836,-0.0,0.00017582992185787537,0.00017582998999311772,0.00017582998999311772
275.2,0.00017579808476267432,-0.0,0.00017580602753053745,0.00017580609581707745,0.00017580609581707745
275.22,0.00017577421398841782,-0.0,0.00017578213878090276,0.00017578220721874342,0.00017578220721874342
275.24,0.00017575049332084594,-0.0,0.0001757582556213312,0.00017575832421047399,0.00017575832421047399
275.26,0.0001757268125466838,-0.0,0.00017573437806418617,0.00017573444680462735,0.00017573444680462735
275.28,0.00017570311692622514,-0.0,0.00017571050612182407,0.00017571057501356179,0.00017571057501356179
275.3,0.0001756793479975032,-0.0,0.00017568663980659874,0.0001756867088496356,0.0001756867088496356
275.32,0.00017565546312747226,-0.0,0.00017566277913086664,0.00017566284832520705,0.00017566284832520705
275.34,0.0001756315004837043,-0.0,0.00017563892410699718,0.0001756389934526344,0.0001756389934526344
275.36,0.00017560752020478917,-0.0,0.0001756150747473399,0.00017561514424427593,0.00017561514424427593
275.38,0.00017558357653098245,-0.0,0.00017559123106425378,0.00017559130071248985,0.00017559130071248985
275.4,0.0001755597718574291,-0.0,0.00017556739307009704,0.00017556746286963456,0.00017556746286963456
275.42,0.00017553617636248368,-0.0,0.0001755435607772313,0.00017554363072806823,0.00017554363072806823
275.44,0.00017551271484908564,-0.0,0.00017551973419801473,0.00017551980430014917,0.00017551980430014917
275.46,0.00017548928659119964,-0.0,0.0001754959133448029,0.00017549598359823567,0.00017549598359823567
275.48,0.0001754658338277417,-0.0,0.00017547209822995485,0.000175472168634686,0.000175472168634686
275.5,0.000175442274589841,-0.0,0.00017544828886582355,0.00017544835942185836,0.00017544835942185836
275.52,0.0001754185469037928,-0.0,0.00017542448526477843,0.00017542455597211113,0.00017542455597211113
275.54,0.00017539470587680993,0.0,0.00017540068743917073,0.00017540075829780254,0.00017540075829780254
275.56,0.00017537083596184233,0.0,0.00017537689540135949,0.00017537696641129087,0.00017537696641129087
275.58,0.00017534699306078283,0.0,0.000175353109163702,0.00017535318032493435,0.00017535318032493435
275.6,0.0001753232612455271,0.0,0.0001753293287385608,0.00017532940005109132,0.00017532940005109132
275.62,0.00017529969924418698,0.0,0.00017530555413829054,0.00017530562560212005,0.00017530562560212005
275.64,0.00017527624765813907,0.0,0.0001752817853752503,0.00017528185699037876,0.00017528185699037876
275.66,0.00017525282639826848,0.0,0.00017525802246179823,0.00017525809422822578,0.00017525809422822578
275.68,0.0001752294076902498,0.0,0.0001752342654102899,0.0001752343373280193,0.0001752343373280193
275.7,0.00017520598554675347,-0.0,0.0001752105142330913,0.00017521058630211767,0.00017521058630211767
275.72,0.00017518255765929124,-0.0,0.00017518676894255365,0.00017518684116287912,0.00017518684116287912
275.74,0.00017515912570263516,-0.0,0.00017516302955103598,0.00017516310192266195,0.00017516310192266195
275.76,0.00017513568881906473,-0.0,0.00017513929607089734,0.0001751393685938244,0.0001751393685938244
275.78,0.00017511221592086338,-0.0,0.00017511556851450023,0.00017511564118872475,0.00017511564118872475
275.8,0.00017508860140257146,-0.0,0.00017509184689419761,0.00017509191971972127,0.00017509191971972127
275.82,0.00017506475024961287,-0.0,0.00017506813122234854,0.00017506820419917226,0.00017506820419917226
275.84,0.0001750407308074868,-0.0,0.00017504442151131203,0.00017504449463943598,0.00017504449463943598
275.86,0.0001750166636465569,-0.0,0.000175020717773448,0.00017502079105287068,0.00017502079105287068
275.88,0.000174992617461133,-0.0,0.0001749970200211129,0.00017499709345183463,0.00017499709345183463
